Name,yt_name,Link,start_min,start_sec,end_min,end_sec
Jam,Jam,https://talkinghands.co.in/sites/default/files/islvideos/Jam.webm,0,0,0,3
jammuandkashir,jammuandkashir,https://talkinghands.co.in/sites/default/files/islvideos/jammuandkashir.webm,0,0,0,3
january,Jan-01,https://youtu.be/Mo-VXbTe0bs,0,0,0,2
January,January,https://talkinghands.co.in/sites/default/files/islvideos/January.webm,0,0,0,4
January-alternate,January-alternate,https://talkinghands.co.in/sites/default/files/islvideos/January-alternate.webm,0,0,0,3
Japan,Japan,https://talkinghands.co.in/sites/default/files/islvideos/Japan.webm,0,0,0,2
Jaundice,Jaundice,https://talkinghands.co.in/sites/default/files/islvideos/Jaundice.webm,0,0,0,3
Jeep,Jeep,https://talkinghands.co.in/sites/default/files/islvideos/Jeep.webm,0,0,0,3
Jesus,Jesus,https://talkinghands.co.in/sites/default/files/islvideos/Jesus.webm,0,0,0,2
Jew,Jew,https://talkinghands.co.in/sites/default/files/islvideos/Jew.webm,0,0,0,2
Judge,Judge,https://talkinghands.co.in/sites/default/files/islvideos/Judge.webm,0,0,0,2
Juice,Juice,https://talkinghands.co.in/sites/default/files/islvideos/Juice.webm,0,0,0,3
juice2,juice2,https://talkinghands.co.in/sites/default/files/islvideos/juice2.webm,0,0,0,3
july,july,https://youtu.be/jrpS8BdYE2g,0,0,0,2
July-alternate,July-alternate,https://talkinghands.co.in/sites/default/files/islvideos/July-alternate.webm,0,0,0,4
jump,jump,https://youtu.be/djeFrqW7rPE,0,0,0,2
june,june,https://youtu.be/18hKLmAVIMg,0,0,0,2
June-alternate,June-alternate,https://talkinghands.co.in/sites/default/files/islvideos/June-alternate.webm,0,0,0,4
Justice,Justice,https://talkinghands.co.in/sites/default/files/islvideos/Justice.webm,0,0,0,3
k,double handed,https://youtu.be/VlqddxqAYQo,0,32,0,33
kannada,kannada,https://talkinghands.co.in/sites/default/files/islvideos/kannada.webm,0,0,0,2
Kanpur,Kanpur,https://talkinghands.co.in/sites/default/files/islvideos/Kanpur.webm,0,0,0,2
Karate,Karate,https://talkinghands.co.in/sites/default/files/islvideos/Karate.webm,0,0,0,2
Karnataka,Karnataka,https://talkinghands.co.in/sites/default/files/islvideos/Karnataka.webm,0,0,0,2
Kerala,Kerala,https://talkinghands.co.in/sites/default/files/islvideos/Kerala.webm,0,0,0,3
Key,Key,https://talkinghands.co.in/sites/default/files/islvideos/Key.webm,0,0,0,2
kick,kick,https://youtu.be/l97vwBQOu94,0,0,0,3
Kilogram,Kilogram,https://talkinghands.co.in/sites/default/files/islvideos/Kilogram.webm,0,0,0,2
Kilometer,Kilometer,https://talkinghands.co.in/sites/default/files/islvideos/Kilometer.webm,0,0,0,3
King,King,https://talkinghands.co.in/sites/default/files/islvideos/King.webm,0,0,0,3
King-alternate,King-alternate,https://talkinghands.co.in/sites/default/files/islvideos/King-alternate.webm,0,0,0,2
Kitchen,Kitchen,https://talkinghands.co.in/sites/default/files/islvideos/Kitchen.webm,0,0,0,3
Kitchen_2,Kitchen_2,https://talkinghands.co.in/sites/default/files/islvideos/Kitchen_2.webm,0,0,0,3
Kite,Kite,https://talkinghands.co.in/sites/default/files/islvideos/Kite.webm,0,0,0,2
Knife,Knife,https://talkinghands.co.in/sites/default/files/islvideos/Knife.webm,0,0,0,2
knowledge,knowledge,https://talkinghands.co.in/sites/default/files/islvideos/knowledge_0.webm,0,0,0,2
Kolkata,Kolkata,https://talkinghands.co.in/sites/default/files/islvideos/Kolkata.webm,0,0,0,2
Krishna,Krishna,https://talkinghands.co.in/sites/default/files/islvideos/Krishna.webm,0,0,0,2
l,double handed,https://youtu.be/VlqddxqAYQo,0,34,0,35
Laboratory,Laboratory,https://talkinghands.co.in/sites/default/files/islvideos/Laboratory_0.webm,0,0,0,3
Ladder,Ladder,https://talkinghands.co.in/sites/default/files/islvideos/Ladder.webm,0,0,0,3
Laddu,Laddu,https://talkinghands.co.in/sites/default/files/islvideos/Laddu.webm,0,0,0,3
Lake,Lake,https://talkinghands.co.in/sites/default/files/islvideos/Lake.webm,0,0,0,2
LAN,LAN,https://talkinghands.co.in/sites/default/files/islvideos/LAN.webm,0,0,0,3
Land,Land,https://talkinghands.co.in/sites/default/files/islvideos/Land.webm,0,0,0,2
LAPTOP,LAPTOP,https://talkinghands.co.in/sites/default/files/islvideos/LAPTOP.webm,0,0,0,3
Lassi,Lassi,https://talkinghands.co.in/sites/default/files/islvideos/Lassi.webm,0,0,0,3
Late,Late,https://talkinghands.co.in/sites/default/files/islvideos/Late.webm,0,0,0,3
Late2,Late2,https://talkinghands.co.in/sites/default/files/islvideos/Late2_0.webm,0,0,0,2
laugh,laugh,https://youtu.be/N0HOc0gJyRs,0,0,0,3
Lawyer,Lawyer,https://talkinghands.co.in/sites/default/files/islvideos/Lawyer.webm,0,0,0,2
ldli,ldli,https://talkinghands.co.in/sites/default/files/islvideos/ldli.webm,0,0,0,3
Leader,Leader,https://talkinghands.co.in/sites/default/files/islvideos/Leader.webm,0,0,0,3
Learn,Learn,https://talkinghands.co.in/sites/default/files/islvideos/Learn_0.webm,0,0,0,2
Leather,Leather,https://talkinghands.co.in/sites/default/files/islvideos/Leather.webm,0,0,0,2
leave,leave,https://youtu.be/uulY6vsvNQA,0,0,0,2
Leave,Leave,https://talkinghands.co.in/sites/default/files/islvideos/Leave.webm,0,0,0,2
Lecturer,Lecturer,https://talkinghands.co.in/sites/default/files/islvideos/Lecturer.webm,0,0,0,2
Left,Left,https://talkinghands.co.in/sites/default/files/islvideos/Left.webm,0,0,0,2
Leg,Leg,https://talkinghands.co.in/sites/default/files/islvideos/Leg.webm,0,0,0,3
lemon,lemon,https://youtu.be/rGn67Xxthrk,0,0,0,2
Lemon,Lemon,https://talkinghands.co.in/sites/default/files/islvideos/Lemon.webm,0,0,0,2
Leprosy,Leprosy,https://talkinghands.co.in/sites/default/files/islvideos/Leprosy.webm,0,0,0,3
Letter,Letter,https://talkinghands.co.in/sites/default/files/islvideos/Letter_0.webm,0,0,0,2
library,library,https://youtu.be/BPWGQ-KcisU,0,0,0,3
Library,Library,https://talkinghands.co.in/sites/default/files/islvideos/Library_0.webm,0,0,0,3
Lighthouse,Lighthouse,https://talkinghands.co.in/sites/default/files/islvideos/Lighthouse.webm,0,0,0,3
like,like,https://youtu.be/FCMh8YKvD-8,0,0,0,3
Lip,Lip,https://talkinghands.co.in/sites/default/files/islvideos/Lip.webm,0,0,0,3
Liquor,Liquor,https://talkinghands.co.in/sites/default/files/islvideos/Liquor.webm,0,0,0,3
List,List,https://talkinghands.co.in/sites/default/files/islvideos/List_0.webm,0,0,0,2
listen,hear-listen,https://youtu.be/x7CtEdG8eAY,0,0,0,2
Litre,Litre,https://talkinghands.co.in/sites/default/files/islvideos/Litre.webm,0,0,0,2
Lizards,Lizards,https://talkinghands.co.in/sites/default/files/islvideos/Lizards.webm,0,0,0,2
Loading,Loading,https://talkinghands.co.in/sites/default/files/islvideos/Loading.webm,0,0,0,3
Lock,Lock,https://talkinghands.co.in/sites/default/files/islvideos/Lock.webm,0,0,0,2
Logic,Logic,https://talkinghands.co.in/sites/default/files/islvideos/Logic.webm,0,0,0,3
Logo,Logo,https://talkinghands.co.in/sites/default/files/islvideos/Logo.webm,0,0,0,3
Lorry,Lorry,https://talkinghands.co.in/sites/default/files/islvideos/Lorry.webm,0,0,0,3
Lorry_2,Lorry_2,https://talkinghands.co.in/sites/default/files/islvideos/Lorry_2.webm,0,0,0,2
Lorry-alternate,Lorry-alternate,https://talkinghands.co.in/sites/default/files/islvideos/Lorry-alternate.webm,0,0,0,2
Lose,Lose,https://talkinghands.co.in/sites/default/files/islvideos/Lose.webm,0,0,0,2
love,love,https://youtu.be/LZreqlssnWQ,0,0,0,2
Lucknow,Lucknow,https://talkinghands.co.in/sites/default/files/islvideos/Lucknow.webm,0,0,0,2
Lunch,Lunch,https://talkinghands.co.in/sites/default/files/islvideos/Lunch.webm,0,0,0,3
m,double handed,https://youtu.be/VlqddxqAYQo,0,37,0,39
Machine,Machine,https://talkinghands.co.in/sites/default/files/islvideos/Machine.webm,0,0,0,3
MadhyaPradesh,MadhyaPradesh,https://talkinghands.co.in/sites/default/files/islvideos/MadhyaPradesh.webm,0,0,0,2
Magnet,Magnet,https://talkinghands.co.in/sites/default/files/islvideos/Magnet.webm,0,0,0,3
Maharshtra,Maharshtra,https://talkinghands.co.in/sites/default/files/islvideos/Maharshtra.webm,0,0,0,2
Mahavir jayanthi,Mahavir jayanthi,https://talkinghands.co.in/sites/default/files/islvideos/Mahavir_jayanthi.webm,0,0,0,2
Malayalam,Malayalam,https://talkinghands.co.in/sites/default/files/islvideos/Malayalam.webm,0,0,0,2
man,man,https://youtu.be/rYTt2LuzVhw,0,0,0,4
Man,Man,https://talkinghands.co.in/sites/default/files/islvideos/Man.webm,0,0,0,3
Man_2,Man_2,https://talkinghands.co.in/sites/default/files/islvideos/Man_2.webm,0,0,0,3
Manager,Manager,https://talkinghands.co.in/sites/default/files/islvideos/Manager.webm,0,0,0,3
mango,mango,https://youtu.be/fcuSg0jzcwI,0,0,0,2
Mango,Mango,https://talkinghands.co.in/sites/default/files/islvideos/Mango.webm,0,0,0,3
many,many,https://youtu.be/db5vQY_fLfw,0,0,0,3
Map,Map,https://talkinghands.co.in/sites/default/files/islvideos/Map.webm,0,0,0,3
Marathi,Marathi,https://talkinghands.co.in/sites/default/files/islvideos/Marathi.webm,0,0,0,2
march,marth,https://youtu.be/0VvmrIYSsR0,0,0,0,2
March,March,https://talkinghands.co.in/sites/default/files/islvideos/March.webm,0,0,0,2
March-alternate,March-alternate,https://talkinghands.co.in/sites/default/files/islvideos/March-alternate.webm,0,0,0,3
Market,Market,https://talkinghands.co.in/sites/default/files/islvideos/Market.webm,0,0,0,2
Marriage,Marriage,https://talkinghands.co.in/sites/default/files/islvideos/Marriage.webm,0,0,0,2
Mary,Mary,https://talkinghands.co.in/sites/default/files/islvideos/Mary.webm,0,0,0,2
Masala,Masala,https://talkinghands.co.in/sites/default/files/islvideos/Masala.webm,0,0,0,3
masala puri,masala puri,https://talkinghands.co.in/sites/default/files/islvideos/masala_puri.webm,0,0,0,2
Mat,Mat,https://talkinghands.co.in/sites/default/files/islvideos/Mat.webm,0,0,0,2
Matchbox,Matchbox,https://talkinghands.co.in/sites/default/files/islvideos/Matchbox.webm,0,0,0,2
Mathematics,Mathematics,https://talkinghands.co.in/sites/default/files/islvideos/Mathematics.webm,0,0,0,2
Maximize,Maximize,https://talkinghands.co.in/sites/default/files/islvideos/Maximize.webm,0,0,0,3
may,may,https://youtu.be/yXkOz_A01t0,0,0,0,1
May,May,https://talkinghands.co.in/sites/default/files/islvideos/May.webm,0,0,0,4
May-alternate,May-alternate,https://talkinghands.co.in/sites/default/files/islvideos/May-alternate.webm,0,0,0,4
me,me,https://youtu.be/f7XWdoOSSNw,0,0,0,2
Me,Me,https://talkinghands.co.in/sites/default/files/islvideos/Me.webm,0,0,0,1
Measles,Measles,https://talkinghands.co.in/sites/default/files/islvideos/Measles.webm,0,0,0,2
Measure,Measure,https://talkinghands.co.in/sites/default/files/islvideos/Measure.webm,0,0,0,2
Measurement,Measurement,https://talkinghands.co.in/sites/default/files/islvideos/Measurement.webm,0,0,0,2
Meat,Meat,https://talkinghands.co.in/sites/default/files/islvideos/Meat.webm,0,0,0,3
Mechanic,Mechanic,https://talkinghands.co.in/sites/default/files/islvideos/Mechanic.webm,0,0,0,2
Medicine,Medicine,https://talkinghands.co.in/sites/default/files/islvideos/Medicine.webm,0,0,0,3
Meeting,Meeting,https://talkinghands.co.in/sites/default/files/islvideos/Meeting.webm,0,0,0,3
Memorize,Memorize,https://talkinghands.co.in/sites/default/files/islvideos/Memorize_0.webm,0,0,0,2
memory technical,memory technical,https://talkinghands.co.in/sites/default/files/islvideos/memory_technical.webm,0,0,0,3
Meter,Meter,https://talkinghands.co.in/sites/default/files/islvideos/Meter.webm,0,0,0,2
Metro,Metro,https://talkinghands.co.in/sites/default/files/islvideos/Metro.webm,0,0,0,3
Mile,Mile,https://talkinghands.co.in/sites/default/files/islvideos/Mile.webm,0,0,0,2
Milileter,Milileter,https://talkinghands.co.in/sites/default/files/islvideos/Milileter.webm,0,0,0,2
Milk,Milk,https://talkinghands.co.in/sites/default/files/islvideos/Milk.webm,0,0,0,3
milk_alternate,milk_alternate,https://talkinghands.co.in/sites/default/files/islvideos/milk_alternate.webm,0,0,0,2
Milk-2,Milk-2,https://talkinghands.co.in/sites/default/files/islvideos/Milk-2.webm,0,0,0,2
Milkman,Milkman,https://talkinghands.co.in/sites/default/files/islvideos/Milkman.webm,0,0,0,3
Mime,Mime,https://talkinghands.co.in/sites/default/files/islvideos/Mime.webm,0,0,0,3
minimize,minimize,https://talkinghands.co.in/sites/default/files/islvideos/minimize.webm,0,0,0,3
Minister,Minister,https://talkinghands.co.in/sites/default/files/islvideos/Minister.webm,0,0,0,3
Minute,Minute,https://talkinghands.co.in/sites/default/files/islvideos/Minute.webm,0,0,0,3
Mirror,Mirror,https://talkinghands.co.in/sites/default/files/islvideos/Mirror.webm,0,0,0,2
mirrror,mirror,https://youtu.be/Mq1c27rJxqY,0,0,0,3
Mixture,Mixture,https://talkinghands.co.in/sites/default/files/islvideos/Mixture.webm,0,0,0,2
Mixture-alternate,Mixture-alternate,https://talkinghands.co.in/sites/default/files/islvideos/Mixture-alternate.webm,0,0,0,2
Mobile,Mobile,https://talkinghands.co.in/sites/default/files/islvideos/Mobile.webm,0,0,0,3
monday,monday-1,https://youtu.be/VhiPxEZMhus,0,0,0,2
Monday,Monday,https://talkinghands.co.in/sites/default/files/islvideos/Monday.webm,0,0,0,2
money,money,https://youtu.be/NZwNyVXvpTo,0,0,0,2
month,month,https://youtu.be/xA8hTvpWbh0,0,0,0,1
Month-1,Month-1,https://talkinghands.co.in/sites/default/files/islvideos/Month-1.webm,0,0,0,3
morning,morning-1,https://youtu.be/CcsJ-D4YAMI,0,0,0,2
Morning_isl,Morning_isl,https://talkinghands.co.in/sites/default/files/islvideos/Morning_isl.webm,0,0,0,2
Morning_local,Morning_local,https://talkinghands.co.in/sites/default/files/islvideos/Morning_local.webm,0,0,0,2
Mosque,Mosque,https://talkinghands.co.in/sites/default/files/islvideos/Mosque.webm,0,0,0,2
Mosquito,Mosquito,https://talkinghands.co.in/sites/default/files/islvideos/Mosquito.webm,0,0,0,2
mother,mother-1,https://youtu.be/YwR00ZeFcQY,0,0,0,3
Mother,Mother,https://talkinghands.co.in/sites/default/files/islvideos/Mother.webm,0,0,0,2
Mother_2,Mother_2,https://talkinghands.co.in/sites/default/files/islvideos/Mother_2.webm,0,0,0,3
Motor,Motor,https://talkinghands.co.in/sites/default/files/islvideos/Motor_3.webm,0,0,0,2
Motorcycle,Motorcycle,https://talkinghands.co.in/sites/default/files/islvideos/Motorcycle.webm,0,0,0,3
Mouth,Mouth,https://talkinghands.co.in/sites/default/files/islvideos/Mouth.webm,0,0,0,2
move,move,https://youtu.be/if8EmpcZpQo,0,0,0,3
move,move,https://talkinghands.co.in/sites/default/files/islvideos/move.webm,0,0,0,3
Mud,Mud,https://talkinghands.co.in/sites/default/files/islvideos/Mud.webm,0,0,0,2
Mug,Mug,https://talkinghands.co.in/sites/default/files/islvideos/Mug.webm,0,0,0,3
Multiply,Multiply,https://talkinghands.co.in/sites/default/files/islvideos/Multiply.webm,0,0,0,1
Mumbai,Mumbai,https://talkinghands.co.in/sites/default/files/islvideos/Mumbai.webm,0,0,0,2
Mumbs,Mumbs,https://talkinghands.co.in/sites/default/files/islvideos/Mumbs.webm,0,0,0,2
Mumps,Mumps,https://talkinghands.co.in/sites/default/files/islvideos/Mumps.webm,0,0,0,2
Muslim,Muslim,https://talkinghands.co.in/sites/default/files/islvideos/Muslim.webm,0,0,0,1
Musuem,Musuem,https://talkinghands.co.in/sites/default/files/islvideos/Musuem.webm,0,0,0,2
my,my,https://youtu.be/Kb_ozOWxAfQ,0,0,0,2
My,My,https://talkinghands.co.in/sites/default/files/islvideos/My.webm,0,0,0,2
Myself,Myself,https://talkinghands.co.in/sites/default/files/islvideos/Myself.webm,0,0,0,2
Mysore,Mysore,https://talkinghands.co.in/sites/default/files/islvideos/Mysore.webm,0,0,0,3
n,double handed,https://youtu.be/VlqddxqAYQo,0,41,0,42
Nagpur,Nagpur,https://talkinghands.co.in/sites/default/files/islvideos/Nagpur.webm,0,0,0,3
Nagpur-2,Nagpur-2,https://talkinghands.co.in/sites/default/files/islvideos/Nagpur-2.webm,0,0,0,2
name,name-1,https://youtu.be/gfTQT5gzASQ,0,0,0,3
National Anthem,National Anthem,https://talkinghands.co.in/sites/default/files/islvideos/National_Anthem.webm,0,0,0,4
near,near,https://youtu.be/Z_LPvE-ICAw,0,0,0,3
Near,Near,https://talkinghands.co.in/sites/default/files/islvideos/Near.webm,0,0,0,2
Neck,Neck,https://talkinghands.co.in/sites/default/files/islvideos/Neck.webm,0,0,0,3
Neighbour,Neighbour,https://talkinghands.co.in/sites/default/files/islvideos/Neighbour.webm,0,0,0,3
Nepal-1,Nepal-1,https://talkinghands.co.in/sites/default/files/islvideos/Nepal-1.webm,0,0,0,3
network,network,https://talkinghands.co.in/sites/default/files/islvideos/network.webm,0,0,0,3
New,New,https://talkinghands.co.in/sites/default/files/islvideos/New.webm,0,0,0,3
New Moon Day,New Moon Day,https://talkinghands.co.in/sites/default/files/islvideos/New_Moon_Day.webm,0,0,0,4
Newspaper,Newspaper,https://talkinghands.co.in/sites/default/files/islvideos/Newspaper.webm,0,0,0,2
NewZealand,NewZealand,https://talkinghands.co.in/sites/default/files/islvideos/NewZealand.webm,0,0,0,3
Night,Night,https://talkinghands.co.in/sites/default/files/islvideos/Night.webm,0,0,0,2
Night-alternate,Night-alternate,https://talkinghands.co.in/sites/default/files/islvideos/Night-alternate.webm,0,0,0,2
nine ,numbers,https://youtu.be/ZXqhw1b6_DY,0,28,0,29
ninety,numbers,https://youtu.be/ZXqhw1b6_DY,1,8,1,10
noon,noon,https://youtu.be/hDVU5-mq6H8,0,0,0,3
Noon,Noon,https://talkinghands.co.in/sites/default/files/islvideos/Noon.webm,0,0,0,2
North America,North America,https://talkinghands.co.in/sites/default/files/islvideos/North_America.webm,0,0,0,3
north pole,north pole,https://talkinghands.co.in/sites/default/files/islvideos/north pole.webm,0,0,0,3
Nose,Nose,https://talkinghands.co.in/sites/default/files/islvideos/Nose.webm,0,0,0,3
Note,Note,https://talkinghands.co.in/sites/default/files/islvideos/Note.webm,0,0,0,2
november,november,https://youtu.be/GqCMtSaTMwQ,0,0,0,2
November-alternate,November-alternate,https://talkinghands.co.in/sites/default/files/islvideos/November-alternate.webm,0,0,0,3
Now,Now,https://talkinghands.co.in/sites/default/files/islvideos/Now.webm,0,0,0,2
Nurse,Nurse,https://talkinghands.co.in/sites/default/files/islvideos/Nurse.webm,0,0,0,2
Nurse2,Nurse2,https://talkinghands.co.in/sites/default/files/islvideos/Nurse2.webm,0,0,0,2
Nut,Nut,https://talkinghands.co.in/sites/default/files/islvideos/Nut_2.webm,0,0,0,3
o,double handed,https://youtu.be/VlqddxqAYQo,0,43,0,45
Oath,Oath,https://talkinghands.co.in/sites/default/files/islvideos/Oath.webm,0,0,0,2
Oath2,Oath2,https://talkinghands.co.in/sites/default/files/islvideos/Oath2.webm,0,0,0,2
october,october,https://youtu.be/U7Y3GocRUak,0,0,0,2
October,October,https://talkinghands.co.in/sites/default/files/islvideos/October.webm,0,0,0,3
October-alternate,October-alternate,https://talkinghands.co.in/sites/default/files/islvideos/October-alternate.webm,0,0,0,3
of,of ,https://youtu.be/Y1KyjzkkP4E,0,0,0,2
Of,Of,https://talkinghands.co.in/sites/default/files/islvideos/Of.webm,0,0,0,2
office,office,https://youtu.be/5ov1E2nBePg,0,0,0,3
Office,Office,https://talkinghands.co.in/sites/default/files/islvideos/Office.webm,0,0,0,3
Often,Often,https://talkinghands.co.in/sites/default/files/islvideos/Often.webm,0,0,0,2
Oil,Oil,https://talkinghands.co.in/sites/default/files/islvideos/Oil.webm,0,0,0,2
olympics,olympics,https://talkinghands.co.in/sites/default/files/islvideos/olympics.webm,0,0,0,2
on,on,https://youtu.be/IdF3Z-HI8QY,0,0,0,2
On,On,https://talkinghands.co.in/sites/default/files/islvideos/On.webm,0,0,0,2
one,numbers,https://youtu.be/ZXqhw1b6_DY,0,0,0,2
Ooty,Ooty,https://talkinghands.co.in/sites/default/files/islvideos/Ooty.webm,0,0,0,2
open,open,https://youtu.be/3fG2P5D8Jm0,0,0,0,2
Open,Open,https://talkinghands.co.in/sites/default/files/islvideos/Open.webm,0,0,0,2
Operation,Operation,https://talkinghands.co.in/sites/default/files/islvideos/Operation.webm,0,0,0,2
orange,orange,https://youtu.be/cPzYNzLFQo0,0,0,0,2
Orange,Orange,https://talkinghands.co.in/sites/default/files/islvideos/Orange.webm,0,0,0,2
Oriya,Oriya,https://talkinghands.co.in/sites/default/files/islvideos/Oriya.webm,0,0,0,2
OS,OS,https://talkinghands.co.in/sites/default/files/islvideos/OS.webm,0,0,0,4
Our,Our,https://talkinghands.co.in/sites/default/files/islvideos/Our.webm,0,0,0,2
Ourselves,Ourselves,https://talkinghands.co.in/sites/default/files/islvideos/Ourselves.webm,0,0,0,2
out,out,https://youtu.be/OBPTV3YthOw,0,0,0,2
Out,Out,https://talkinghands.co.in/sites/default/files/islvideos/Out.webm,0,0,0,2
Output,Output,https://talkinghands.co.in/sites/default/files/islvideos/Output.webm,0,0,0,3
Over,Over,https://talkinghands.co.in/sites/default/files/islvideos/Over.webm,0,0,0,2
Owl,Owl,https://talkinghands.co.in/sites/default/files/islvideos/Owl.webm,0,0,0,3
Ox,Ox,https://talkinghands.co.in/sites/default/files/islvideos/Ox.webm,0,0,0,2
p,double handed,https://youtu.be/VlqddxqAYQo,0,46,0,48
page,page,https://youtu.be/5gyfQ4lGoao,0,0,0,1
Page,Page,https://talkinghands.co.in/sites/default/files/islvideos/Page_0.webm,0,0,0,3
Pakistan,Pakistan,https://talkinghands.co.in/sites/default/files/islvideos/pakistan.webm,0,0,0,2
Pan,Pan,https://talkinghands.co.in/sites/default/files/islvideos/Pan.webm,0,0,0,3
pani puri,pani puri,https://talkinghands.co.in/sites/default/files/islvideos/pani_puri.webm,0,0,0,2
papaya,papaya,https://youtu.be/7ghzTv4t-MU,0,0,0,2
Papaya,Papaya,https://talkinghands.co.in/sites/default/files/islvideos/Papaya.webm,0,0,0,3
paper,paper,https://youtu.be/wIVO3x0WAfk,0,0,0,1
Paper,Paper,https://talkinghands.co.in/sites/default/files/islvideos/Paper_0.webm,0,0,0,2
Pappad,Pappad,https://talkinghands.co.in/sites/default/files/islvideos/Pappad.webm,0,0,0,2
Parent,Parent,https://talkinghands.co.in/sites/default/files/islvideos/Parent.webm,0,0,0,3
Paris,Paris,https://talkinghands.co.in/sites/default/files/islvideos/Paris.webm,0,0,0,2
Parliament,Parliament,https://talkinghands.co.in/sites/default/files/islvideos/Parliament.webm,0,0,0,2
Parrot,Parrot,https://talkinghands.co.in/sites/default/files/islvideos/Parrot.webm,0,0,0,3
Parsi,Parsi,https://talkinghands.co.in/sites/default/files/islvideos/Parsi.webm,0,0,0,1
party,party,https://talkinghands.co.in/sites/default/files/islvideos/party.webm,0,0,0,3
Pass_Season,Pass_Season,https://talkinghands.co.in/sites/default/files/islvideos/Pass_Season.webm,0,0,0,2
Paste,Paste,https://talkinghands.co.in/sites/default/files/islvideos/Paste.webm,0,0,0,3
Pateti,Pateti,https://talkinghands.co.in/sites/default/files/islvideos/Pateti.webm,0,0,0,3
Patna,Patna,https://talkinghands.co.in/sites/default/files/islvideos/Patna.webm,0,0,0,2
pay,pay,https://youtu.be/1h164VbpnFo,0,0,0,3
PC,PC,https://talkinghands.co.in/sites/default/files/islvideos/PC.webm,0,0,0,3
Peacock,Peacock,https://talkinghands.co.in/sites/default/files/islvideos/Peacock.webm,0,0,0,4
pen,pen-2,https://youtu.be/w88o1TXwwJg,0,0,0,2
Pen,Pen,https://talkinghands.co.in/sites/default/files/islvideos/Pen_0.webm,0,0,0,2
pencil,pencil-1,https://youtu.be/xlX3VgcSz_o,0,0,0,1
Pencil,Pencil,https://talkinghands.co.in/sites/default/files/islvideos/Pencil_0.webm,0,0,0,2
Peon,Peon,https://talkinghands.co.in/sites/default/files/islvideos/Peon.webm,0,0,0,2
Pepper,Pepper,https://talkinghands.co.in/sites/default/files/islvideos/Pepper.webm,0,0,0,3
Percentage,Percentage,https://talkinghands.co.in/sites/default/files/islvideos/Percentage_0.webm,0,0,0,2
Person,Person,https://talkinghands.co.in/sites/default/files/islvideos/Person.webm,0,0,0,2
Pescription,Pescription,https://talkinghands.co.in/sites/default/files/islvideos/Pescription.webm,0,0,0,3
Photo,Photo,https://talkinghands.co.in/sites/default/files/islvideos/Photo.webm,0,0,0,2
photograph,photograph,https://youtu.be/icl2XFweTwc,0,0,0,2
picture,picture,https://youtu.be/lKFWhABVO30,0,0,0,2
Picture,Picture,https://talkinghands.co.in/sites/default/files/islvideos/Picture_0.webm,0,0,0,2
Pig,Pig,https://talkinghands.co.in/sites/default/files/islvideos/Pig.webm,0,0,0,3
Pilot,Pilot,https://talkinghands.co.in/sites/default/files/islvideos/Pilot.webm,0,0,0,3
Pink,Pink,https://talkinghands.co.in/sites/default/files/islvideos/Pink.webm,0,0,0,3
Pizza,Pizza,https://talkinghands.co.in/sites/default/files/islvideos/Pizza.webm,0,0,0,4
plan,plan,https://youtu.be/zUtEmpaF7kM,0,0,0,2
Plastic,Plastic,https://talkinghands.co.in/sites/default/files/islvideos/Plastic.webm,0,0,0,2
play,play-1,https://youtu.be/nfcaL9-peLo,0,3,0,6
Point,Point,https://talkinghands.co.in/sites/default/files/islvideos/Point.webm,0,0,0,3
Poison1,Poison1,https://talkinghands.co.in/sites/default/files/islvideos/Poison1.webm,0,0,0,2
Poison2,Poison2,https://talkinghands.co.in/sites/default/files/islvideos/Poison2.webm,0,0,0,3
Police,Police,https://talkinghands.co.in/sites/default/files/islvideos/Police.webm,0,0,0,2
Police Station,Police Station,https://talkinghands.co.in/sites/default/files/islvideos/Police_Station.webm,0,0,0,2
Police2,Police2,https://talkinghands.co.in/sites/default/files/islvideos/Police2.webm,0,0,0,2
Pomongrate,Pomongrate,https://talkinghands.co.in/sites/default/files/islvideos/Pomongrate.webm,0,0,0,3
Pond,Pond,https://talkinghands.co.in/sites/default/files/islvideos/Pond.webm,0,0,0,3
Pongal,Pongal,https://talkinghands.co.in/sites/default/files/islvideos/Pongal.webm,0,0,0,3
Post office,Post office,https://talkinghands.co.in/sites/default/files/islvideos/Post_office.webm,0,0,0,2
Poster,Poster,https://talkinghands.co.in/sites/default/files/islvideos/Poster.webm,0,0,0,3
PostMan,PostMan,https://talkinghands.co.in/sites/default/files/islvideos/PostMan.webm,0,0,0,2
Power,Power,https://talkinghands.co.in/sites/default/files/islvideos/Power.webm,0,0,0,2
PowerPoint,PowerPoint,https://talkinghands.co.in/sites/default/files/islvideos/PowerPoint.webm,0,0,0,3
practice,practise-1,https://youtu.be/ndh4le8xfHY,0,0,0,3
Practice,Practice,https://talkinghands.co.in/sites/default/files/islvideos/Practice.webm,0,0,0,3
Pray,Pray,https://talkinghands.co.in/sites/default/files/islvideos/Pray.webm,0,0,0,1
President,President,https://talkinghands.co.in/sites/default/files/islvideos/President.webm,0,0,0,3
Priest,Priest,https://talkinghands.co.in/sites/default/files/islvideos/Priest.webm,0,0,0,3
Priest2,Priest2,https://talkinghands.co.in/sites/default/files/islvideos/Priest2.webm,0,0,0,2
Prime Minister,Prime Minister,https://talkinghands.co.in/sites/default/files/islvideos/Prime_Minister.webm,0,0,0,2
